id,genre,track_name,artist_name,valence,energy,lyric,mood
1G8jae4jD8mwkXdodqHsBM,alternative,Name,The Goo Goo Dolls,0.407,0.701,Y,
77eRSoQbDt4qHlAhUqovmy,alternative,Nice to Know You,Incubus,0.232,0.864,Y,
4ptSL1o2pRgNvrC4wsN1Pl,alternative,No Rain - Remastered 2002,Blind Melon,0.547,0.599,Y,
1Q8reqCOXg2yqNr47HGo9X,alternative,Norgaard,The Vaccines,0.859,0.847,Y,
4ToYlykhwpW98KtMIGnWQK,alternative,Ocean Breathes Salty,Modest Mouse,0.747,0.964,Y,
601KiLiZtBJRTXBrTjeieP,alternative,Ode to Viceroy,Mac DeMarco,0.31,0.632,Y,
0gZp88SA5OcujHLDGkxtI3,alternative,Only One,Yellowcard,0.304,0.907,Y,
15HadeuRG9THazDGzLH8ZU,alternative,Pretty Fly (For a White Guy),The Offspring,0.964,0.898,Y,
2xwedMsRwKEtLos3oN5pt9,alternative,Reunion,M83,0.315,0.82,Y,
2dLLR6qlu5UJ5gk0dKz0h3,alternative,Royals,Lorde,0.337,0.428,Y,
2QOMGq8wVTZbLmh7McrvgF,alternative,Scar Tissue,Red Hot Chili Peppers,0.547,0.717,Y,
3mga1z1FesVlx87hYPwLTf,alternative,Screaming Skull,King Tuff,0.674,0.863,Y,
0OYcEfskah1egYHjYRvbg1,alternative,Shadow of the Day,Linkin Park,0.0641,0.393,Y,
060WwU9cva7KOpMhZAJjT6,alternative,Six Weeks,Of Monsters and Men,0.418,0.882,Y,
2keKJ9KWoGpucAqZ9W4CFi,alternative,Sleepwalker,Moon Duo,0.345,0.961,Y,
574GJ55EBM79W6n2V5bL5z,alternative,Slow It Down,The Lumineers,0.108,0.064,Y,
5Z7cI9glyUTDTRtWSs8K9I,alternative,So Many Details,Toro y Moi,0.196,0.623,Y,
6t6oULCRS6hnI7rm0h5gwl,alternative,Some Nights,fun.,0.392,0.738,Y,
5ubUprLRov5UPDCS2UP4cb,alternative,Spaceman,The Killers,0.83,0.918,Y,
4wNEUdRiOYklc5nukUVg0o,alternative,Stay Up Late,JEFF The Brotherhood,0.666,0.967,Y,
3aLCMI1ybjE4KWu9nkUBkx,alternative,Submarines,The Lumineers,0.585,0.52,Y,
2zrIyIdqafYozfsgiMY0Ae,alternative,Supermassive Black Hole,Muse,0.865,0.865,Y,
6GrrkiCRO3HYdgRpO4eKEL,alternative,Swing Life Away,Rise Against,0.789,0.426,Y,
1VdZ0vKfR5jneCmWIUAMxK,alternative,The A Team,Ed Sheeran,0.407,0.289,Y,
1XKopm6Ka62xxgI3xIjcRJ,alternative,The Diary of Jane,Breaking Benjamin,0.319,0.959,Y,
0xMEF2WiqKWTIG7Krjungw,alternative,The Distance,Cake,0.888,0.749,Y,
3PvzvltQZLIKk9YgoMP3Yq,alternative,The Mother We Share,CHVRCHES,0.317,0.716,Y,
5EZGI150qdlQg99RUnkItZ,alternative,The Pit,Silversun Pickups,0.513,0.733,Y,
6golelYKuy85o3u0cxIxFK,alternative,The Wire,HAIM,0.525,0.635,Y,
5zF2zGPkL6Ipsn9AfAK6RP,alternative,This Love,Maroon 5,0.78,0.868,Y,
6JugKFXssO9L2tN8omeTPt,alternative,Thunder Clatter,Wild Cub,0.635,0.968,Y,
3dw0A0cbqT6Oy2V8KfGwIT,alternative,Tiptoe,Imagine Dragons,0.25,0.82,Y,
0GO8y8jQk1PkHzS31d699N,alternative,Tongue Tied,Grouplove,0.371,0.936,Y,
0R8P9KfGJCDULmlEoBagcO,alternative,Trouble,Coldplay,0.195,0.546,Y,
42BAwiGC1egjbiJ6y512Tz,alternative,Turning Page,Various Artists,0.189,0.379,Y,
1mea3bSkSGXuIRvnydlB5b,alternative,Viva La Vida,Coldplay,0.417,0.617,Y,
2JZfTvWWtpaE8NohqRXqFr,alternative,With Or Without You,U2,0.106,0.485,Y,
5ujavRJ7Mdjg8IEUoWlLCo,alternative,Yellow Ledbetter,Pearl Jam,0.299,0.472,Y,
25nzKGDiua1lE9Qo5V19GL,alternative,Young Blood,The Naked And Famous,0.358,0.865,Y,
6mH3sA9TMhgALjjWO0LXW2,alt-rock,1000hp,Godsmack,0.429,0.955,Y,
19pQaJUSEtn31fpO6RozaH,alt-rock,A Million Little Pieces,Placebo,0.606,0.858,Y,
1nMTZpPK7y79YmNUJnCMS7,alt-rock,A.M. 180,Grandaddy,0.211,0.421,Y,
1dTschRbSqaIDXBQDfVQS2,alt-rock,Ain't Got Nobody,Weezer,0.431,0.876,Y,
2LUGAmTUIgFyHPVWmFRzvw,alt-rock,Algiers,The Afghan Whigs,0.694,0.781,Y,
3gesKgOqQEAdhHXlBIWi6c,alt-rock,Ambulances,Institute,0.313,0.652,Y,
7wvrr5PXgetOyljccwpKnD,alt-rock,Benediction,Thurston Moore,0.556,0.481,Y,
66qeeTCJ44e1hGzvAlsZdD,alt-rock,Better Than Me,Hinder,0.261,0.681,Y,
4S6BDExVCTDES6DXGLaGh7,alt-rock,Between The Raindrops,Lifehouse,0.236,0.63,Y,
07jUylEMp4LBOWZagde8tF,alt-rock,Big Empty,Stone Temple Pilots,0.303,0.716,Y,
2SSBJhvMsujY94GK5JAtKs,alt-rock,Buena,Morphine,0.591,0.494,Y,
6JqmArpMrkb125GqWsBAPg,alt-rock,Central,John Frusciante,0.149,0.575,Y,
7FhBSLKkjTFTcqsnDFye9d,alt-rock,Change,Blind Melon,0.527,0.555,Y,
69abU5lvwDyG3nxjve8sjN,alt-rock,Circles,Soul Coughing,0.605,0.568,Y,
5u6fnmRO5V0PTl5M2Eekeu,alt-rock,Cold Hard Bitch,Jet,0.357,0.895,Y,
43ncKp8gVEEKQ0HM9XI8pw,alt-rock,Crazy B*tch,Buckcherry,0.679,0.974,Y,
3SMDdwKyNonQwvCYoiFuBn,alt-rock,Crazy Lady,The Vaselines,0.737,0.817,Y,
18eR1w9NXigoppVRpdc4yk,alt-rock,Da Vinci,Weezer,0.578,0.631,Y,
6RDMoA86XmfIyFGWmm9TkJ,alt-rock,Do It Anyway,Ben Folds Five,0.765,0.791,Y,
351zlSrEZvnCB9Nbxi0dz0,alt-rock,Do It Nation,Half Japanese,0.649,0.968,Y,
0XZwpwtV9Vk48Ykzb7KIsj,alt-rock,Energy,The Apples In Stereo,0.637,0.867,Y,
7C7gszJBmB2ODqFyBsJkIb,alt-rock,Entertain,Sleater-Kinney,0.327,0.943,Y,
3L19vBWH4jTHNXbuBaHbUN,alt-rock,Feed the Tree,Belly,0.868,0.718,Y,
0IVT2zUgpMzyEx2TTM1HgB,alt-rock,Gold Soundz,Pavement,0.478,0.61,Y,
5Gtq8e6TEI0YDLemr3PbiM,alt-rock,Harlequin Press,John Vanderslice,0.609,0.457,Y,
29fX2FFxtr90gXSK0hkPw0,alt-rock,Harps,The Sea and Cake,0.169,0.531,Y,
2LGAbm0xHNu7scBDVCkFwN,alt-rock,Hey Julie,Fountains Of Wayne,0.978,0.554,Y,
5iZcoTR04zBUw9Bk8zKhtT,alt-rock,Higgs Boson Blues,Nick Cave & The Bad Seeds,0.28,0.42,Y,
5fACa4xWFViSWgrcGP9IMF,alt-rock,I Don't Give A Fuck,Buckcherry,0.849,0.83,Y,
5fxfwjQ1OmbnkOlg39HsSO,alt-rock,I Got A Girl,Tripping Daisy,0.686,0.838,Y,
2WqK4182RvloQDTJojmfVa,alt-rock,I Love A Magician,Dismemberment Plan,0.346,0.994,Y,
3oX3F14vpkCMJnFoF3DSEr,alt-rock,I Want You To Want Me - Soundtrack,Various Artists,0.656,0.84,Y,
0ketpd3rUQawdY4ROt4PxU,alt-rock,I Want Your Love,Toadies,0.308,0.766,Y,
797NMFvQ1wbPr18I6VEgPz,alt-rock,I Will,Sebadoh,0.671,0.859,Y,
77EwrXeCpbMMlWHqhdeFxJ,alt-rock,I Will Dare,The Replacements,0.551,0.932,Y,
32Cimaqis8qkGRMACGsOkh,alt-rock,I Will Steal You Back,Jimmy Eat World,0.317,0.781,Y,
09QZAEmdbq28OaNyqTOEvY,alt-rock,Icky Thump,The White Stripes,0.356,0.632,Y,
0wEAdo7Vmf9SqE4UMygI1m,alt-rock,Invisible,Dismemberment Plan,0.292,0.904,Y,
0SoAHLpVWwbZRQduxVzE15,alt-rock,Istanbul (Not Constantinople),They Might Be Giants,0.135,0.611,Y,
4UXSYJDEgOlMX3MXVkaiyH,alt-rock,It's Only Life,The Shins,0.454,0.623,Y,
1HBZrDjYFOuBcFR0GuxuRV,alt-rock,It's Time To Come Home,The Rentals,0.136,0.662,Y,
4ryq4K6ZKg7MGptYlL7ES2,alt-rock,Jokerman,Various Artists,0.465,0.876,Y,
75PeKwN959MACpLiZXWDrp,alt-rock,Keep The Dogs At Bay,Seether,0.548,0.857,Y,
6ZOBP3NvffbU4SZcrnt1k6,alt-rock,Kryptonite,3 Doors Down,0.543,0.865,Y,
698gaSKWFh8iSD60U2DtNT,alt-rock,Lady Your Roof Brings Me Down,Scott Weiland,0.181,0.505,Y,
6F7u7XbQWvD2sdhK5ruFSw,alt-rock,Late At Night,Buffalo Tom,0.261,0.724,Y,
3y26lxsXpSFtKbAl3rbthi,alt-rock,Let The Day Begin,Black Rebel Motorcycle Club,0.637,0.781,Y,
36n3OdHmEJqvWl5Ut2pDtF,alt-rock,Little Black Backpack,Stroke 9,0.311,0.778,Y,
25AhbOlZhMKvz7673O88cI,alt-rock,Looking For Space,Various Artists,0.658,0.459,Y,
5bVOX6eyHsML2sB4aMlZEi,alt-rock,Malibu,Hole,0.678,0.904,Y,
5ZRgBA12LikIUPgTRoMUrJ,alt-rock,Mantra,Sound City - Real to Reel,0.899,0.664,Y,
3y9zMGuxWS8xkpOxNPfiMZ,alt-rock,Miss You Love,Silverchair,0.148,0.464,Y,
4fd84O8tQzLkTyF3sXIdkh,alt-rock,Mistakes of My Youth,Eels,0.564,0.534,Y,
0DVxWV6V1nWa7Ml68Frd3D,alt-rock,Movies,Alien Ant Farm,0.527,0.934,Y,
0rSSzTSx8TpBMtw8xqfto5,alt-rock,My Favourite Dress,The Wedding Present,0.657,0.876,Y,
33iv3wnGMrrDugd7GBso1z,alt-rock,My Own Worst Enemy,Lit,0.741,0.946,Y,
37jBx9nJ0XBg9rCtrkTI4D,alt-rock,New York City,Lenny Kravitz,0.714,0.907,Y,
4v1ETu9iDDUZzNzRgM3hcR,alt-rock,Now It's On,Grandaddy,0.375,0.596,Y,
2JjbpuHG9MtaqyAXfZkLxG,alt-rock,Oh,Sleater-Kinney,0.548,0.947,Y,
5wuqDwSGJxrA5DOXy8rkMI,alt-rock,Oh! Sweet Nuthin',The Velvet Underground,0.564,0.497,Y,
4Az4FAhbPQ8PcT7BtuCfJh,alt-rock,Only Run,Clap Your Hands Say Yeah,0.196,0.84,Y,
5RvEtk4ckEfGXkFigc3Oml,alt-rock,Passive,A Perfect Circle,0.116,0.729,Y,
2rFT9auiubp7nlaX7wknwI,alt-rock,Patty Lee,Les Savy Fav,0.776,0.923,Y,
5uxb9mE0Jd4oEEECxmNxbP,alt-rock,Peaches,The Presidents Of The United States Of America,0.594,0.849,Y,
1ng36571Iyov4HBxUClySn,alt-rock,Pepper,Butthole Surfers,0.671,0.804,Y,
1lL8ttg9HNdyuN0VxD7c75,alt-rock,Photograph,The Verve Pipe,0.316,0.756,Y,
2Cp1j2mF1DZ3XN4ubgaotI,alt-rock,Planetary Motion,Stephen Malkmus & The Jicks,0.514,0.349,Y,
2Cla3UoHpM6u92PeGzBytm,alt-rock,Popular Mechanics For Lovers,Beulah,0.767,0.69,Y,
3z5ggGtcs4t8pizW521gW9,alt-rock,Pretend We're Dead,L7,0.911,0.789,Y,
2YfhATomatu6KrkowVceuR,alt-rock,Range Life,Pavement,0.734,0.728,Y,
7EN1yrHIU5VTK3e7oBO715,alt-rock,Runaway,Self,0.407,0.629,Y,
4L2S9GbwEgwfSbHjTCvNQX,alt-rock,Say Hello 2 Heaven,Temple Of The Dog,0.321,0.647,Y,
5kwVVnZ8ZjJanBbGmrbHsb,alt-rock,She Builds Quick Machines,Velvet Revolver,0.673,0.883,Y,
7ArkBsZgjXJHHNaYAx1J0y,alt-rock,Silent Sigh,Badly Drawn Boy,0.523,0.649,Y,
3Xs2N8U8Zf1e45PnExkPTy,alt-rock,Simple Machine,Guster,0.781,0.794,Y,
2TxYbRGmKGbVnSFRWlp1Qx,alt-rock,Skinny Little Bitch,Hole,0.476,0.969,Y,
6P98yCrDAOq32mjR2iCfDI,alt-rock,Slow Slow Fly,The Presidents Of The United States Of America,0.861,0.559,Y,
68dF2fJhETbjO3BVr3WUHo,alt-rock,Song 2,Blur,0.855,0.709,Y,
2TTAPkrGQQOZkaUTUlt21Q,alt-rock,Strange,Galaxie 500,0.626,0.844,Y,
0Qs72vhVJ10C7lsyzRCTuA,alt-rock,Strut,Lenny Kravitz,0.891,0.884,Y,
1z7rvZQkZM1gdSp3meW3dW,alt-rock,Take Out the Gunman,Chevelle,0.471,0.766,Y,
702Gf3Gh3NsC1KbCFrlrpe,alt-rock,The Concept,Teenage Fanclub,0.499,0.702,Y,
1BYOCen8xzUBYr5C6SYhuF,alt-rock,The Doomsday Book,...And You Will Know Us by the Trail of Dead,0.442,0.869,Y,
6qHdoyFDpGB7wVW5R0iExG,alt-rock,The Howl Of The Winds,The Thermals,0.622,0.884,Y,
489LqT23pPrC8CqFFH7CPS,alt-rock,The Lonely LP,The Vaselines,0.591,0.853,Y,
2k4cyy2n2nY2xP2D3OXXZw,alt-rock,The Mighty Sparrow,Ted Leo and the Pharmacists,0.324,0.902,Y,
6VbsBYL6FzRhgcyDbGrXtx,alt-rock,This Land Is Your Land,My Morning Jacket,0.618,0.341,Y,
0j63xEjwIqH5UETVoHlxXQ,alt-rock,Tomorrow,Various Artists,0.494,0.687,Y,
72HFZtXCLcRwYYQO0kJIvi,alt-rock,Tropical Ice-land,Various Artists,0.651,0.859,Y,
06QooyUa24W60Y4w8SgDwD,alt-rock,Turn up the Radio,OK Go,0.66,0.802,Y,
14UsoWbAPICOlScAO7upXt,alt-rock,Waiting All Night,Phish,0.625,0.823,Y,
5FFowl1Ve4S5OehL6OywSg,alt-rock,Waiting Room,Fugazi,0.54,0.727,Y,
5po4iBu6pAOAy8I6TM4a0e,alt-rock,Watch the Corners,Dinosaur Jr.,0.353,0.943,Y,
688iWTzQ8rf7P4mKU9UJSr,alt-rock,Web In Front,Archers Of Loaf,0.942,0.797,Y,
6b9TJfqcmgWLgXnJB2KLSr,alt-rock,What Do You Say,Filter,0.4,0.929,Y,
6KtLECDztnah63TNmV4Plw,alt-rock,Wish You Were Here,Incubus,0.35,0.768,Y,
5h6OsJ1AakY9X9kflQwaMS,alt-rock,X-French Tee Shirt,Shudder To Think,0.358,0.558,Y,
3G0kzHUQGkhgWurrYEOQKd,alt-rock,Yesterday Once More,Various Artists,0.44,0.803,Y,
6oEVXNUt5x4cIMGYrKiB4w,alt-rock,You Know You're Right,Nirvana,0.437,0.755,Y,
1WqMWVafmQbUPFOQfuszFC,alt-rock,You're On Fire,They Might Be Giants,0.955,0.836,Y,
0YkKDfTYI70WkYSBWh2LQM,ambient,2-Step,Low,0.0516,0.113,N,
7AFWR8Ekh1QMqoLPPFMahO,ambient,A Circular Reeduction,Tycho,0.336,0.48,N,
4TrCvd1PrqI14lZb7tEtYo,ambient,A Meaningful Moment Through a Meaning(less) Process,Stars Of The Lid,0.0324,0.0718,N,
2GaBIo60YfRmNJ5iuTFFBZ,ambient,Air Song - 8 am Version,Solar Fields,0.0327,0.264,N,
6T10XPeC9X5xEaD6tMcK6M,ambient,All I Need (feat. Beth Hirsch),Air,0.165,0.425,N,
5rhGyrwZKmnTwfkC517QXg,ambient,Amreik,Eluvium,0.0313,0.164,N,
5vWZkJ3lm3O8Vt0MEm9XX3,ambient,Andalusia,Hammock,0.0413,0.372,N,
5QhMDMcK5Wf8xUKmwrTvWo,ambient,Andaman,Manual,0.0396,0.208,N,
63FmCXIc4lmEq9fNqGkQ57,ambient,Archangel,Burial,0.521,0.849,N,
1xRCmlU2GyzGem2vw4glxK,ambient,Arrival of the Birds,The Cinematic Orchestra,0.0579,0.123,N,
2Uy2p6tkVLj6vaVznKpNCs,ambient,"Articulate Silences, Pt. 1",Stars Of The Lid,0.032,0.0865,N,
4JCQ2ZHe3vACPQo0ABVfEH,ambient,At the Mercy of the Waves,Clem Leek,0.0542,0.387,N,
3RBNH03JnXGgQGkNqzYiEw,ambient,Audio Deepest Night,Various Artists,0.0365,0.385,N,
56ZqOPBDrB2Gky4WyigPZL,ambient,"Austin Texas Mental Hospital, Pt. 1",Stars Of The Lid,0.0304,0.225,N,
54QFGiOthVqXeJtiXdlLYa,ambient,Beyond This Moment,Patrick O'Hearn,0.461,0.23,N,
3RAkRmc5LdRkUlKfDhkR7X,ambient,Bob In Your Gait,Julianna Barwick,0.0399,0.211,N,
46LwAOzg3UYvxiXyyaFedz,ambient,Breathe,Télépopmusik,0.571,0.646,N,
7BGJFDXyjH3os10wVfd73U,ambient,Brother,Tycho,0.288,0.584,N,
6Jwq0BneOY7cRW5SN3wWXX,ambient,Brutal Ardour (Variation On 'The Canon In D Major' By Johann Pachelbel) - Remastered 2004,Brian Eno,0.0355,0.204,N,
4GFkGQxGMrfJMDxPGX6qJ3,ambient,Business Car Park 9,The Black Dog,0.0583,0.274,N,
7whKNTYukx5k5Iq89Xb1K4,ambient,Candles,Jon Hopkins,0.0603,0.148,N,
77FEFA9LABMYORSAI0gxqG,ambient,Cascade,The Future Sound Of London,0.173,0.419,N,
4Lqj6y9e1JgKlYTfGOPp0Y,ambient,Close Forever Watching,Deaf Center,0.0281,0.117,N,
4mcDWFiTDWIPJmXytF38UQ,ambient,Death Of The Author,Jenny Hval,0.115,0.413,N,
5tDoMV45rlaqdhc4pMt0vN,ambient,Dictaphone’s Lament,Tycho,0.266,0.556,N,
7aGSZ7otMHlEtdO4T89TAa,ambient,Dis,Hecq,0.044,0.192,N,
53AVO74VO9jHqRcMgaLzpM,ambient,Dive (Keep Shelly in Athens Remix),Tycho,0.0915,0.459,N,
5z0QLEpkbUh00SevSuYxOh,ambient,Divine Moments Of Truth,Shpongle,0.276,0.704,N,
77sDau92bRfZt945gmUIi5,ambient,Ég anda,Sigur Rós,0.0297,0.317,N,
6bwcWOibIUyOJQ2FgMbeIH,ambient,El Toro,Bonobo,0.551,0.64,N,
5hbTbKQXJuZ0qFVerk6jRp,ambient,Emerald and Lime,Brian Eno,0.0346,0.0983,N,
4hx8EYJ54QzRf7KrVrNn1H,ambient,Even If You're Never Awake,Stars Of The Lid,0.0277,0.0617,N,
1LGYkFYAII9kPkh98W08QU,ambient,Events In Dense Fog - 2005 Digital Remaster,Brian Eno,0.0258,0.064,N,
0ryVLqWFv4GJJlsJnXUXY3,ambient,First Came the Stars - Bluetech Remix,Bluetech,0.292,0.706,N,
1zMIe9dDMpCuX60A61JSEk,ambient,Fordlândia,Jóhann Jóhannsson,0.0364,0.202,N,
1v57TDc8H5TKZBXykKHzwG,ambient,Forest,Konami Kukeiha Club,0.131,0.5,N,
4oHLmIbw3CkGvJ5EV96TKR,ambient,Frailty (For the Dearly Departed),Hammock,0.159,0.333,N,
59cCr3aMohdsVwKFig5Ukf,ambient,Friends Make Garbage (Good Friends Take It Out),Low Roar,0.112,0.463,N,
3juv2uykLvvJoldXzJvFhq,ambient,Fuseli,Brian Eno,0.266,0.0164,N,
0F1eqFtvelR9FSiHXRx2zx,ambient,Glass Palace,Jens Gad Presents,0.638,0.423,N,
3BO3R8SLyb9cfSCgk1kXUl,ambient,Happiness,Jónsi,0.0384,0.247,N,
1ZsVFKysSROWBWZX3ZG1Gu,ambient,Hope Valley Hill,Helios,0.0548,0.261,N,
4y2SYiIoeWPLLL0J9VQRCY,ambient,How We Left Fordlândia,Jóhann Jóhannsson,0.0299,0.151,N,
2MlJwuRPFGYM28aEq0itbF,ambient,In The Dolphin Tank,Port Blue,0.2,0.722,N,
25N6tLYS1uFJ3c5lsXV3y1,ambient,In the Fog II,Tim Hecker,0.034,0.477,N,
6nIIGKfyASHz3gTkGFrvLa,ambient,K&f Thema,Apparat,0.0376,0.464,N,
4Gkd4msFAFTiDxFZcg9r8i,ambient,Ketto,Bonobo,0.31,0.784,N,
7sqii6BhIDpJChYpU3WjwS,ambient,Kiara,Bonobo,0.414,0.788,N,
4L99Sp02SawvDzzYmZEjrG,ambient,Kodomotachi,Susumu Yokota,0.402,0.601,N,
6Rkr9b1ooiIgcebMRATPhD,ambient,Lesser Heaven,Brian Eno,0.0377,0.129,N,
1t9Yh3MaABL3wRv19rGYIJ,ambient,Matta - Remastered 2005,Brian Eno,0.133,0.0571,N,
2UZXQrEi0A8ySbDuyeuMt3,ambient,Melancholia II,William Basinski,0.0737,0.0391,N,
2ec65Nx0L097neFuoZeTpK,ambient,Mistral,Loscil,0.036,0.0908,N,
4MYjbvSyqOGWXZBGRHVRtU,ambient,MOS 6581,Carbon Based Lifeforms,0.145,0.441,N,
6BXvSPUVossmiwVKpYIu2m,ambient,Moth,Apparat,0.754,0.764,N,
40WXdZDdjnEIMiQynWYF8U,ambient,Move,S. Carey,0.0389,0.225,Y,
3vBJYnujT3yxLjLEG1jtDS,ambient,Music Is Math,Boards of Canada,0.116,0.799,N,
5KlY47pQ9gQh5ecWbsk859,ambient,New Beginning (Tidal Darkness),Deaf Center,0.109,0.327,N,
2jgNuCtykniRaYhvC2QNlI,ambient,Nobody’s Home,Ulrich Schnauss,0.613,0.562,N,
28Lt3fedSA2zT14dywnbni,ambient,Patterns,Solar Fields,0.0292,0.203,N,
0atOMgnZQ0bkSzDacwkKwB,ambient,Phase 09 - Sombrero,Solar Fields,0.0347,0.335,N,
1TCkrnjuurf0DNLLoJxVyd,ambient,Poa Alpina,Biosphere,0.128,0.0284,N,
4ZEVoBaSKdJfpeunWmyQfs,ambient,Proton/Electron,Carbon Based Lifeforms,0.299,0.55,N,
3md3vi2KPEjP6hk4Rs21oV,ambient,Rain Geometrics,H.U.V.A. Network,0.287,0.38,N,
5TVqPdNpDVk0g8rv5Fxj5B,ambient,Reactor,Brian Eno,0.058,0.672,N,
3enFTlwkCRF5HUM8xX6FKB,ambient,Rivers of Sand,Fennesz,0.138,0.326,N,
3uS2P07FDjhm1GlXKWKilM,ambient,Roygbiv [Chosen by fans on Warp20.net],Various Artists,0.171,0.617,N,
2pN0C4dICHk5z2KRS3c66l,ambient,Sea,Patrick O'Hearn,0.0361,0.0942,N,
5gaGARxmgIoSXmURSU95hG,ambient,Shell,Brian Eno,0.0249,0.166,N,
4z7rTkV7hxLkBntVJ9Cnqx,ambient,Sleep Deprivation 1,The Black Dog,0.337,0.0703,N,
7GTzB4QUfO0oXfvzwtKBom,ambient,Small Craft on a Milk Sea,Brian Eno,0.0389,0.234,N,
78s9ENMqB5MBgV8nhP3ogF,ambient,Sol,Solar Fields,0.0374,0.37,N,
0Jc2SfIHv63JNsUZpunh54,ambient,"Solar Sailer - From ""TRON: Legacy""/Score",Daft Punk,0.0399,0.167,N,
4QAslghrKrs38Fj7C81nuP,ambient,Song for Motion,Lowlakes,0.0433,0.311,N,
1fjJTD5fICon4roxZO0jsB,ambient,Spanish Castles In Space,The Orb,0.122,0.117,N,
5W1Z5Z1xPbV5OUthL4yVr3,ambient,Sparrowfall (3) - 2005 Digital Remaster,Brian Eno,0.16,0.351,N,
4tTOURXjNlKeRbbTb7PfgM,ambient,Speak Softly in My Dreams,Ex Confusion,0.0406,0.0552,N,
0MSEhfQE0256xTKHtaNkXB,ambient,Startoucher,Biosphere,0.108,0.136,N,
5Lf5Up7cAooDveifotRDBA,ambient,"Studio Suicide, 1980",Tim Hecker,0.124,0.565,N,
0WUa9NlbHJwX11vXtMtbBp,ambient,Super Relaxation - Wellness Version,Various Artists,0.26,0.445,N,
5QIkWpgfZHlhUBI099FWnC,ambient,Take Care,Tom Rosenthal,0.0614,0.159,N,
44SQOW2hynczktADLNPeuH,ambient,Takk...,Sigur Rós,0.0374,0.202,N,
7ixlvVphewtUP008zLJLJY,ambient,Tear-blind Eyes,Various Artists,0.0371,0.0772,N,
4ndxvwmOqdQKG1ze16vn9j,ambient,The Day I Would Never Have,Deaf Center,0.0392,0.154,N,
6wRkAT1GTs33vg3dIChpUX,ambient,The Silent Orchestra,Biosphere,0.0464,0.264,N,
1xPec5BN0Zxv77zrWKq43S,ambient,"The Son of Flynn - From ""TRON: Legacy""/Score",Daft Punk,0.0222,0.775,N,
5yLM6k78rQlppC0UB4UIKf,ambient,The Third Planet,Biosphere,0.306,0.25,N,
4w3bDJJwmlomeCOXT4oBr1,ambient,The Whole Catastrophe,Hammock,0.0389,0.324,N,
3YkdldE88gRddX2Pe7j4Q5,ambient,There Is Nobody - 2005 Digital Remaster,Brian Eno,0.486,0.138,N,
1sc7nr4cXBBN2PRsxrmls8,ambient,Þú ert sólin,Ólafur Arnalds,0.0742,0.102,N,
34cniwFjkU4O7SZKUxW56h,ambient,Time,The American Dollar,0.0762,0.382,N,
2qW6a6AcOSvtJk3MLt3t70,ambient,Together Alone,Hammock,0.117,0.428,N,
5YdmA6bqwLXgQq7XmSfJcC,ambient,Tunings,Hammock,0.0377,0.201,N,
116nJvcN1RB2UF2VuIyObG,ambient,Uva-ursi,Biosphere,0.286,0.249,N,
0cQ8UYt71w8QMVZbBcKI74,ambient,Vargtimme,Helios,0.0357,0.141,N,
6Ss7upGobLSpoLNmO7jj7u,ambient,Varúð,Sigur Rós,0.0496,0.47,N,
04UBITnrDyrwGU1dB2tW9B,ambient,Vortex,Carbon Based Lifeforms,0.15,0.39,N,
1Q3ku4n6R1Ax3IYTEevKIH,ambient,Zawinul/Lava - 2004 Digital Remaster,Brian Eno,0.0934,0.0106,N,
3q6Rqbhv4ta78QwrMKA5dX,anime,7 Girls War,"Wake Up, Girls!",0.464,0.924,Y,
1h25dS1UKqJ1FRI1E9Hqfy,anime,All Alone With You (TV Edit),EGOIST,0.532,0.423,Y,
6J1xtllvO79cLWNEJmuJiH,anime,Apocalypse of Destiny,Various Artists,0.305,0.968,Y,
3Jj3dIIUvUxP3a9dtFZo7w,anime,"Baby Blanket, 24",ヒビキ&レン,0.654,0.968,Y,
3XrXJYQ7PmunKYET01u0v2,anime,Beautiful World,Luna Haruna,0.476,0.791,Y,
0GR87Jq8lnwhQeEFLqXLeJ,anime,Believe,Nami Tamaki,0.39,0.973,Y,
1Kb08Fv8MxNkOzWzXmx7n8,anime,Beyond the Bottom,"Wake Up, Girls!",0.311,0.838,Y,
5TauZYNygOf7NIU0m6lo03,anime,Boyfriend,Prism☆Box,0.778,0.884,Y,
1cFogni69OnBqJofDniUAu,anime,BRAND NEW WORLD,D-51,0.606,0.97,Y,
64leWKgrhW8rrcjcTvp4ye,anime,Brave Freak Out,LiSA,0.284,0.992,Y,
4INELIsugoIEu92tCmHJi8,anime,CORE PRIDE,UVERworld,0.441,0.974,Y,
3dEcyKSZQEwPDtfydYqQ3t,anime,Delusion,Mashiro Ayano,0.453,0.91,Y,
20Qc7F8QYJigeL41Y5YL3S,anime,Door,EGOIST,0.0814,0.336,Y,
2qDWCy32Hrr2MIKg9cuo6t,anime,Driver's High,L'Arc-en-Ciel,0.662,0.915,Y,
5u6dnEQsgrSfxKK7toNQNt,anime,electric irony,Eir Aoi,0.739,0.915,Y,
6Q68eDlKoqv3XZnZNnDkFg,anime,Falling Down,Oasis,0.182,0.96,Y,
1fafDEmcuEsVFsfae6Vju5,anime,"Father And Mother, I Love You",Prizmmy☆,0.381,0.931,Y,
6AOH0L4QcUhfV2RFIlPXak,anime,Goin'on,i☆Ris,0.396,0.912,Y,
6gWMHuuvV1c63JHZHft8zA,anime,Gravity,ClariS,0.787,0.938,Y,
